# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 20000, i.e. number of multipoles equal to 19999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  172       6.621017943276e-10       1.209758337025e-13      -5.393312289366e-12       1.378137875109e-15       2.299706191478e-12       4.352568289892e-13      -2.511120408934e-15 
  173       6.655454260869e-10       1.195370824676e-13      -5.321869948686e-12       1.395912306494e-15       2.261224364769e-12       4.294788501690e-13      -2.454848723066e-15 
  174       6.689367646125e-10       1.180922895989e-13      -5.246802644152e-12       1.413822858041e-15       2.223620351420e-12       4.238083392672e-13      -2.399139412502e-15 
  175       6.722745796151e-10       1.166449864313e-13      -5.168113108088e-12       1.431869227882e-15       2.186859609283e-12       4.182399703648e-13      -2.343930231893e-15 
  176       6.755576214551e-10       1.151988306330e-13      -5.085806467160e-12       1.450051080817e-15       2.150903973473e-12       4.127678840744e-13      -2.289154067456e-15 
  177       6.787846208589e-10       1.137576077119e-13      -4.999890281342e-12       1.468368047819e-15       2.115711592422e-12       4.073856781220e-13      -2.234738854557e-15 
  178       6.819542886352e-10       1.123252325208e-13      -4.910374582882e-12       1.486819725548e-15       2.081236863929e-12       4.020863979288e-13      -2.180607495287e-15 
  179       6.850653153910e-10       1.109057507626e-13      -4.817271915274e-12       1.505405675858e-15       2.047430371205e-12       3.968625271925e-13      -2.126677776046e-15 
  180       6.881164573086e-10       1.095031955596e-13      -4.720596015420e-12       1.524125394459e-15       2.014248796533e-12       3.917076295127e-13      -2.072880638539e-15 
  181       6.911068016921e-10       1.081211412638e-13      -4.620357661598e-12       1.542978215126e-15       1.981685677014e-12       3.866214388626e-13      -2.019216789018e-15 
  182       6.940355220327e-10       1.067631169884e-13      -4.516568569518e-12       1.561963396916e-15       1.949742976425e-12       3.816051566055e-13      -1.965704441008e-15 
  183       6.969017938780e-10       1.054327493215e-13      -4.409242753198e-12       1.581080153735e-15       1.918421300305e-12       3.766598334997e-13      -1.912361351549e-15 
  184       6.997047948656e-10       1.041337632990e-13      -4.298396558932e-12       1.600327653729e-15       1.887719868753e-12       3.717863663611e-13      -1.859204806377e-15 
  185       7.024437047561e-10       1.028699833753e-13      -4.184048699261e-12       1.619705018682e-15       1.857636489230e-12       3.669854947263e-13      -1.806251605099e-15 
  186       7.051177054664e-10       1.016453343955e-13      -4.066220286945e-12       1.639211323417e-15       1.828167529357e-12       3.622577975153e-13      -1.753518046379e-15 
  187       7.077259811027e-10       1.004638425672e-13      -3.944934868930e-12       1.658845595181e-15       1.799307889719e-12       3.576036896940e-13      -1.701019913115e-15 
  188       7.102677179938e-10       9.932963643206e-14      -3.820218460321e-12       1.678606813053e-15       1.771050976662e-12       3.530234189374e-13      -1.648772457621e-15 
  189       7.127421047246e-10       9.824694783748e-14      -3.692099578354e-12       1.698493907329e-15       1.743388675093e-12       3.485170622923e-13      -1.596790386808e-15 
  190       7.151483321689e-10       9.722011290846e-14      -3.560609276365e-12       1.718505758929e-15       1.716311321283e-12       3.440845228399e-13      -1.545087847363e-15 
  191       7.174855935228e-10       9.625357301928e-14      -3.425781177758e-12       1.738641198780e-15       1.689807675667e-12       3.397255263586e-13      -1.493678410928e-15 
  192       7.197530843381e-10       9.535187576521e-14      -3.287651509982e-12       1.758899007224e-15       1.663864895639e-12       3.354396179870e-13      -1.442575059286e-15 
  193       7.219500025550e-10       9.451967593424e-14      -3.146259138494e-12       1.779277913406e-15       1.638468508361e-12       3.312261588865e-13      -1.391790169533e-15 
  194       7.240755485357e-10       9.376173647881e-14      -3.001645600736e-12       1.799776594673e-15       1.613602383556e-12       3.270843229044e-13      -1.341335499268e-15 
  195       7.261289250978e-10       9.308292948756e-14      -2.853855140103e-12       1.820393675970e-15       1.589248706309e-12       3.230130932360e-13      -1.291222171764e-15 
  196       7.281093375470e-10       9.248823715703e-14      -2.702934739912e-12       1.841127729234e-15       1.565387949872e-12       3.190112590883e-13      -1.241460661156e-15 
  197       7.300159937105e-10       9.198275276338e-14      -2.548934157375e-12       1.861977272792e-15       1.541998848461e-12       3.150774123420e-13      -1.192060777618e-15 
  198       7.318481039705e-10       9.157168163413e-14      -2.391905957569e-12       1.882940770755e-15       1.519058370054e-12       3.112099442148e-13      -1.143031652541e-15 
  199       7.336048812970e-10       9.126034211990e-14      -2.231905547406e-12       1.904016632416e-15       1.496541689196e-12       3.074070419239e-13      -1.094381723720e-15 
  200       7.352855412812e-10       9.105416656612e-14      -2.068991209604e-12       1.925203211643e-15       1.474422159796e-12       3.036666853491e-13      -1.046118720527e-15 
  201       7.368893598073e-10       9.095844270107e-14      -1.903221102173e-12       1.946498833954e-15       1.452676543046e-12       2.999869689978e-13      -9.982491804941e-16 
  202       7.384158505890e-10       9.097751519321e-14      -1.734643947379e-12       1.967901881137e-15       1.431301163897e-12       2.963671004717e-13      -9.507769913718e-16 
  203       7.398646003934e-10       9.111552886781e-14      -1.563307742418e-12       1.989410711514e-15       1.410296857548e-12       2.928064669689e-13      -9.037047162267e-16 
  204       7.412352127445e-10       9.137668336760e-14      -1.389262758968e-12       2.011023632291e-15       1.389663806458e-12       2.893043140315e-13      -8.570340365823e-16 
  205       7.425273081268e-10       9.176523335736e-14      -1.212561568185e-12       2.032738899038e-15       1.369401528687e-12       2.858597431696e-13      -8.107657362156e-16 
  206       7.437405241888e-10       9.228548872841e-14      -1.033259065713e-12       2.054554715160e-15       1.349508866219e-12       2.824717094856e-13      -7.648996849519e-16 
  207       7.448745159469e-10       9.294181480313e-14      -8.514124966775e-13       2.076469231380e-15       1.329983973297e-12       2.791390192983e-13      -7.194348224606e-16 
  208       7.459289559882e-10       9.373863253948e-14      -6.670814806940e-13       2.098480545216e-15       1.310824304758e-12       2.758603277673e-13      -6.743691420505e-16 
  209       7.469035346752e-10       9.468041873556e-14      -4.803280368676e-13       2.120586700459e-15       1.292026604361e-12       2.726341365172e-13      -6.296996744652e-16 
  210       7.477979603481e-10       9.577170623406e-14      -2.912166087951e-13       2.142785686646e-15       1.273586893117e-12       2.694587912616e-13      -5.854224716789e-16 
  211       7.486119595293e-10       9.701708412685e-14      -9.981408956778e-14       2.165075438544e-15       1.255500457628e-12       2.663324794278e-13      -5.415325906911e-16 
  212       7.493452771267e-10       9.842119795947e-14       9.381015322691e-14       2.187453835626e-15       1.237761838413e-12       2.632532277806e-13      -4.980240773230e-16 
  213       7.499976766370e-10       9.998874993565e-14       2.895842525032e-13       2.209918701544e-15       1.220364818239e-12       2.602189000464e-13      -4.548899500120e-16 
  214       7.505689403495e-10       1.017244991219e-13       4.874338166747e-13       2.232467803614e-15       1.203302410459e-12       2.572271945382e-13      -4.121221836077e-16 
  215       7.510588695499e-10       1.036332616518e-13       6.872819046525e-13       2.255098852287e-15       1.186566847338e-12       2.542756417789e-13      -3.697116931674e-16 
  216       7.514672847232e-10       1.057199109309e-13       8.890490008429e-13       2.277809500632e-15       1.170149568388e-12       2.513616021262e-13      -3.276483177511e-16 
  217       7.517940257580e-10       1.079893778409e-13       1.092652990145e-12       2.300597343810e-15       1.154041208697e-12       2.484822633964e-13      -2.859208042173e-16 
  218       7.520389521495e-10       1.104466509443e-13       1.298009132950e-12       2.323459918553e-15       1.138231587264e-12       2.456346384889e-13      -2.445167910183e-16 
  219       7.522019432033e-10       1.130967766891e-13       1.505030040137e-12       2.346394702641e-15       1.122709695331e-12       2.428155630105e-13      -2.034227919956e-16 
  220       7.522828982391e-10       1.159448596130e-13       1.713625648073e-12       2.369399114382e-15       1.107463684710e-12       2.400216928990e-13      -1.626241801756e-16 
  221       7.522817367940e-10       1.189960625481e-13       1.923703193607e-12       2.392470512087e-15       1.092480856120e-12       2.372495020484e-13      -1.221051715647e-16 
  222       7.521983988262e-10       1.222556068253e-13       2.135167189074e-12       2.415606193549e-15       1.077747647518e-12       2.344952799323e-13      -8.184880894486e-17 
  223       7.520328449185e-10       1.257287724791e-13       2.347919397287e-12       2.438803395518e-15       1.063249622428e-12       2.317551292285e-13      -4.183694566908e-17 
  224       7.517850756843e-10       1.294205407874e-13       2.561864001888e-12       2.462059408655e-15       1.048974267844e-12       2.290258399138e-13      -2.055121217707e-18 
  225       7.514551909499e-10       1.333344959356e-13       2.776923539486e-12       2.485371931662e-15       1.034919611954e-12       2.263075789041e-13       3.749243031214e-17 
  226       7.510433347720e-10       1.374738531228e-13       2.993023943594e-12       2.508738738910e-15       1.021086137968e-12       2.236013687659e-13       7.679685498240e-17 
  227       7.505496768248e-10       1.418418092353e-13       3.210089428805e-12       2.532157566767e-15       1.007474019408e-12       2.209082265030e-13       1.158494885619e-16 
  228       7.499744126495e-10       1.464415421990e-13       3.428042478158e-12       2.555626113353e-15       9.940831151299e-13       2.182291632684e-13       1.546418610838e-16 
  229       7.493177639036e-10       1.512762103327e-13       3.646803830507e-12       2.579142038292e-15       9.809129643436e-13       2.155651840745e-13       1.931657014033e-16 
  230       7.485799786100e-10       1.563489517009e-13       3.866292467887e-12       2.602702962465e-15       9.679627816353e-13       2.129172875051e-13       2.314129417548e-16 
  231       7.477613314068e-10       1.616628834669e-13       4.086425602885e-12       2.626306467759e-15       9.552314519881e-13       2.102864654256e-13       2.693757223100e-16 
  232       7.468621237958e-10       1.672211012453e-13       4.307118666002e-12       2.649950096825e-15       9.427175258039e-13       2.076737026945e-13       3.070463957346e-16 
  233       7.458826843925e-10       1.730266784557e-13       4.528285293028e-12       2.673631352828e-15       9.304192139241e-13       2.050799768745e-13       3.444175317465e-16 
  234       7.448233691747e-10       1.790826656749e-13       4.749837312406e-12       2.697347699197e-15       9.183343826512e-13       2.025062579434e-13       3.814819216732e-16 
  235       7.436845617327e-10       1.853920899902e-13       4.971684732596e-12       2.721096559384e-15       9.064605487703e-13       1.999535080052e-13       4.182325830088e-16 
  236       7.424666735175e-10       1.919579543522e-13       5.193735729452e-12       2.744875316610e-15       8.947948745700e-13       1.974226810012e-13       4.546627639722e-16 
  237       7.411701440909e-10       1.987832369281e-13       5.415896633582e-12       2.768681313620e-15       8.833341628636e-13       1.949147224211e-13       4.907659480642e-16 
  238       7.397954413746e-10       2.058708904540e-13       5.638071917717e-12       2.792511852440e-15       8.720748520112e-13       1.924305690140e-13       5.265358586251e-16 
  239       7.383430618992e-10       2.132238415884e-13       5.860164184081e-12       2.816364194120e-15       8.610130109400e-13       1.899711484993e-13       5.619664633922e-16 
  240       7.368135310538e-10       2.208449902650e-13       6.082074151760e-12       2.840235558498e-15       8.501443341662e-13       1.875373792781e-13       5.970519790573e-16 
  241       7.352074033349e-10       2.287372090453e-13       6.303700644065e-12       2.864123123941e-15       8.394641368162e-13       1.851301701441e-13       6.317868758244e-16 
  242       7.335252625963e-10       2.369033424722e-13       6.524940575902e-12       2.888024027108e-15       8.289673496478e-13       1.827504199945e-13       6.661658819669e-16 
  243       7.317677222979e-10       2.453462064221e-13       6.745688941141e-12       2.911935362695e-15       8.186485140713e-13       1.803990175415e-13       7.001839883854e-16 
  244       7.299354257549e-10       2.540685874588e-13       6.965838799984e-12       2.935854183193e-15       8.085017771715e-13       1.780768410227e-13       7.338364531649e-16 
  245       7.280290463876e-10       2.630732421855e-13       7.185281266329e-12       2.959777498636e-15       7.985208867281e-13       1.757847579129e-13       7.671188061326e-16 
  246       7.260492879702e-10       2.723628965985e-13       7.403905495143e-12       2.983702276358e-15       7.886991862376e-13       1.735236246345e-13       8.000268534153e-16 
  247       7.239968848803e-10       2.819402454396e-13       7.621598669824e-12       3.007625440740e-15       7.790296099343e-13       1.712942862692e-13       8.325566819970e-16 
  248       7.218726023480e-10       2.918079515493e-13       7.838245989576e-12       3.031543872969e-15       7.695046778120e-13       1.690975762685e-13       8.647046642761e-16 
  249       7.196772367056e-10       3.019686452199e-13       8.053730656769e-12       3.055454410786e-15       7.601164906446e-13       1.669343161649e-13       8.964674626233e-16 
