# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 20500, i.e. number of multipoles equal to 20499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 14735       3.735797749990e-17       1.060263744633e-20       5.516017259165e-19       0.000000000000e+00       2.116657790223e-19       1.386339560615e-20       2.418781781339e-23 
 14736       3.734686134531e-17       1.059910796664e-20       5.514307831173e-19       0.000000000000e+00       2.115888116584e-19       1.385989354636e-20       2.418076689338e-23 
 14737       3.733575004990e-17       1.059557996624e-20       5.512599066994e-19       0.000000000000e+00       2.115118726785e-19       1.385631924587e-20       2.417366051096e-23 
 14738       3.732464364421e-17       1.059205344586e-20       5.510890966901e-19       0.000000000000e+00       2.114349620699e-19       1.385266903034e-20       2.416649604914e-23 
 14739       3.731354215876e-17       1.058852840622e-20       5.509183531168e-19       0.000000000000e+00       2.113580798198e-19       1.384893922340e-20       2.415927088952e-23 
 14740       3.730244561208e-17       1.058500484749e-20       5.507476759751e-19       0.000000000000e+00       2.112812259155e-19       1.384512715536e-20       2.415198330432e-23 
 14741       3.729135397461e-17       1.058148276756e-20       5.505770651337e-19       0.000000000000e+00       2.112044003443e-19       1.384123419019e-20       2.414463513341e-23 
 14742       3.728026720477e-17       1.057796216380e-20       5.504065204296e-19       0.000000000000e+00       2.111276030939e-19       1.383726270149e-20       2.413722910998e-23 
 14743       3.726918526093e-17       1.057444303353e-20       5.502360416997e-19       0.000000000000e+00       2.110508341517e-19       1.383321506420e-20       2.412976796869e-23 
 14744       3.725810810145e-17       1.057092537409e-20       5.500656287806e-19       0.000000000000e+00       2.109740935051e-19       1.382909365455e-20       2.412225444569e-23 
 14745       3.724703568466e-17       1.056740918283e-20       5.498952815090e-19       0.000000000000e+00       2.108973811417e-19       1.382490085005e-20       2.411469127863e-23 
 14746       3.723596796887e-17       1.056389445707e-20       5.497249997214e-19       0.000000000000e+00       2.108206970488e-19       1.382063902953e-20       2.410708120667e-23 
 14747       3.722490491236e-17       1.056038119415e-20       5.495547832543e-19       0.000000000000e+00       2.107440412140e-19       1.381631057314e-20       2.409942697043e-23 
 14748       3.721384647340e-17       1.055686939140e-20       5.493846319439e-19       0.000000000000e+00       2.106674136245e-19       1.381191786229e-20       2.409173131205e-23 
 14749       3.720279261023e-17       1.055335904615e-20       5.492145456265e-19       0.000000000000e+00       2.105908142678e-19       1.380746327973e-20       2.408399697516e-23 
 14750       3.719174328106e-17       1.054985015572e-20       5.490445241381e-19       0.000000000000e+00       2.105142431313e-19       1.380294920949e-20       2.407622670488e-23 
 14751       3.718069844407e-17       1.054634271745e-20       5.488745673148e-19       0.000000000000e+00       2.104377002024e-19       1.379837803692e-20       2.406842324782e-23 
 14752       3.716965805744e-17       1.054283672865e-20       5.487046749925e-19       0.000000000000e+00       2.103611854684e-19       1.379375214866e-20       2.406058935210e-23 
 14753       3.715862207931e-17       1.053933218666e-20       5.485348470069e-19       0.000000000000e+00       2.102846989166e-19       1.378907393267e-20       2.405272776732e-23 
 14754       3.714759046780e-17       1.053582908878e-20       5.483650831937e-19       0.000000000000e+00       2.102082405344e-19       1.378434577818e-20       2.404484124459e-23 
 14755       3.713656318099e-17       1.053232743233e-20       5.481953833885e-19       0.000000000000e+00       2.101318103090e-19       1.377957007577e-20       2.403693253651e-23 
 14756       3.712554017696e-17       1.052882721464e-20       5.480257474267e-19       0.000000000000e+00       2.100554082279e-19       1.377474921729e-20       2.402900439717e-23 
 14757       3.711452141377e-17       1.052532843302e-20       5.478561751437e-19       0.000000000000e+00       2.099790342782e-19       1.376988559590e-20       2.402105958216e-23 
 14758       3.710350684942e-17       1.052183108478e-20       5.476866663748e-19       0.000000000000e+00       2.099026884473e-19       1.376498160608e-20       2.401310084858e-23 
 14759       3.709249644192e-17       1.051833516723e-20       5.475172209551e-19       0.000000000000e+00       2.098263707223e-19       1.376003964360e-20       2.400513095500e-23 
 14760       3.708149014925e-17       1.051484067769e-20       5.473478387196e-19       0.000000000000e+00       2.097500810906e-19       1.375506210554e-20       2.399715266152e-23 
 14761       3.707048792936e-17       1.051134761345e-20       5.471785195033e-19       0.000000000000e+00       2.096738195393e-19       1.375005139029e-20       2.398916872970e-23 
 14762       3.705948974016e-17       1.050785597183e-20       5.470092631410e-19       0.000000000000e+00       2.095975860557e-19       1.374500989753e-20       2.398118192264e-23 
 14763       3.704849553958e-17       1.050436575012e-20       5.468400694674e-19       0.000000000000e+00       2.095213806270e-19       1.373994002827e-20       2.397319500491e-23 
 14764       3.703750528548e-17       1.050087694563e-20       5.466709383171e-19       0.000000000000e+00       2.094452032403e-19       1.373484418480e-20       2.396521074257e-23 
 14765       3.702651893572e-17       1.049738955567e-20       5.465018695247e-19       0.000000000000e+00       2.093690538828e-19       1.372972477074e-20       2.395723190322e-23 
 14766       3.701553644814e-17       1.049390357752e-20       5.463328629245e-19       0.000000000000e+00       2.092929325417e-19       1.372458419100e-20       2.394926125590e-23 
 14767       3.700455778054e-17       1.049041900849e-20       5.461639183509e-19       0.000000000000e+00       2.092168392041e-19       1.371942485180e-20       2.394130157121e-23 
 14768       3.699358289071e-17       1.048693584587e-20       5.459950356379e-19       0.000000000000e+00       2.091407738571e-19       1.371424916067e-20       2.393335562120e-23 
 14769       3.698261173640e-17       1.048345408695e-20       5.458262146198e-19       0.000000000000e+00       2.090647364879e-19       1.370905952644e-20       2.392542617945e-23 
 14770       3.697164427536e-17       1.047997372902e-20       5.456574551305e-19       0.000000000000e+00       2.089887270835e-19       1.370385835926e-20       2.391751602103e-23 
 14771       3.696068046529e-17       1.047649476938e-20       5.454887570038e-19       0.000000000000e+00       2.089127456310e-19       1.369864807059e-20       2.390962792250e-23 
 14772       3.694972026388e-17       1.047301720531e-20       5.453201200735e-19       0.000000000000e+00       2.088367921175e-19       1.369343107317e-20       2.390176466194e-23 
 14773       3.693876362880e-17       1.046954103409e-20       5.451515441732e-19       0.000000000000e+00       2.087608665300e-19       1.368820978108e-20       2.389392901892e-23 
 14774       3.692781051768e-17       1.046606625301e-20       5.449830291366e-19       0.000000000000e+00       2.086849688557e-19       1.368298660968e-20       2.388612377450e-23 
 14775       3.691686088815e-17       1.046259285935e-20       5.448145747971e-19       0.000000000000e+00       2.086090990814e-19       1.367776397567e-20       2.387835171127e-23 
 14776       3.690591469780e-17       1.045912085039e-20       5.446461809879e-19       0.000000000000e+00       2.085332571942e-19       1.367254429703e-20       2.387061561330e-23 
 14777       3.689497190419e-17       1.045565022342e-20       5.444778475424e-19       0.000000000000e+00       2.084574431812e-19       1.366732999306e-20       2.386291826615e-23 
 14778       3.688403246487e-17       1.045218097569e-20       5.443095742936e-19       0.000000000000e+00       2.083816570292e-19       1.366212348438e-20       2.385526245692e-23 
 14779       3.687309634875e-17       1.044871310517e-20       5.441413611344e-19       0.000000000000e+00       2.083058987259e-19       1.365692677063e-20       2.384765020434e-23 
 14780       3.686216357032e-17       1.044524661247e-20       5.439732081972e-19       0.000000000000e+00       2.082301682610e-19       1.365174016323e-20       2.384008044853e-23 
 14781       3.685123415545e-17       1.044178149889e-20       5.438051156741e-19       0.000000000000e+00       2.081544656251e-19       1.364656355135e-20       2.383255135898e-23 
 14782       3.684030813003e-17       1.043831776572e-20       5.436370837575e-19       0.000000000000e+00       2.080787908085e-19       1.364139682414e-20       2.382506110418e-23 
 14783       3.682938551998e-17       1.043485541425e-20       5.434691126398e-19       0.000000000000e+00       2.080031438017e-19       1.363623987066e-20       2.381760785162e-23 
 14784       3.681846635122e-17       1.043139444578e-20       5.433012025136e-19       0.000000000000e+00       2.079275245950e-19       1.363109257992e-20       2.381018976781e-23 
 14785       3.680755064968e-17       1.042793486160e-20       5.431333535713e-19       0.000000000000e+00       2.078519331788e-19       1.362595484086e-20       2.380280501824e-23 
 14786       3.679663844130e-17       1.042447666302e-20       5.429655660057e-19       0.000000000000e+00       2.077763695434e-19       1.362082654236e-20       2.379545176741e-23 
 14787       3.678572975205e-17       1.042101985131e-20       5.427978400096e-19       0.000000000000e+00       2.077008336793e-19       1.361570757325e-20       2.378812817882e-23 
 14788       3.677482460790e-17       1.041756442779e-20       5.426301757758e-19       0.000000000000e+00       2.076253255767e-19       1.361059782228e-20       2.378083241497e-23 
 14789       3.676392303483e-17       1.041411039374e-20       5.424625734972e-19       0.000000000000e+00       2.075498452261e-19       1.360549717815e-20       2.377356263736e-23 
 14790       3.675302505885e-17       1.041065775047e-20       5.422950333669e-19       0.000000000000e+00       2.074743926176e-19       1.360040552949e-20       2.376631700649e-23 
 14791       3.674213070596e-17       1.040720649926e-20       5.421275555780e-19       0.000000000000e+00       2.073989677416e-19       1.359532276488e-20       2.375909368188e-23 
 14792       3.673124000219e-17       1.040375664143e-20       5.419601403237e-19       0.000000000000e+00       2.073235705884e-19       1.359024877283e-20       2.375189082201e-23 
 14793       3.672035297358e-17       1.040030817825e-20       5.417927877973e-19       0.000000000000e+00       2.072482011483e-19       1.358518344179e-20       2.374470658440e-23 
 14794       3.670946964619e-17       1.039686111104e-20       5.416254981921e-19       0.000000000000e+00       2.071728594116e-19       1.358012666014e-20       2.373753912555e-23 
 14795       3.669859004606e-17       1.039341544109e-20       5.414582717017e-19       0.000000000000e+00       2.070975453684e-19       1.357507831620e-20       2.373038660096e-23 
 14796       3.668771419929e-17       1.038997116969e-20       5.412911085196e-19       0.000000000000e+00       2.070222590090e-19       1.357003829826e-20       2.372324716514e-23 
 14797       3.667684213196e-17       1.038652829815e-20       5.411240088395e-19       0.000000000000e+00       2.069470003237e-19       1.356500649449e-20       2.371611897157e-23 
 14798       3.666597387018e-17       1.038308682777e-20       5.409569728550e-19       0.000000000000e+00       2.068717693026e-19       1.355998279305e-20       2.370900017278e-23 
 14799       3.665510944006e-17       1.037964675985e-20       5.407900007600e-19       0.000000000000e+00       2.067965659361e-19       1.355496708200e-20       2.370188892026e-23 
 14800       3.664424886773e-17       1.037620809568e-20       5.406230927485e-19       0.000000000000e+00       2.067213902141e-19       1.354995924937e-20       2.369478336450e-23 
 14801       3.663339217934e-17       1.037277083657e-20       5.404562490143e-19       0.000000000000e+00       2.066462421270e-19       1.354495918311e-20       2.368768165501e-23 
 14802       3.662253940104e-17       1.036933498382e-20       5.402894697516e-19       0.000000000000e+00       2.065711216649e-19       1.353996677111e-20       2.368058194028e-23 
 14803       3.661169055899e-17       1.036590053872e-20       5.401227551546e-19       0.000000000000e+00       2.064960288179e-19       1.353498190119e-20       2.367348236781e-23 
 14804       3.660084567939e-17       1.036246750259e-20       5.399561054176e-19       0.000000000000e+00       2.064209635762e-19       1.353000446113e-20       2.366638108409e-23 
 14805       3.659000478843e-17       1.035903587671e-20       5.397895207348e-19       0.000000000000e+00       2.063459259299e-19       1.352503433862e-20       2.365927623461e-23 
 14806       3.657916791231e-17       1.035560566240e-20       5.396230013007e-19       0.000000000000e+00       2.062709158692e-19       1.352007142132e-20       2.365216596386e-23 
 14807       3.656833507725e-17       1.035217686095e-20       5.394565473099e-19       0.000000000000e+00       2.061959333840e-19       1.351511559680e-20       2.364504841534e-23 
 14808       3.655750630950e-17       1.034874947367e-20       5.392901589569e-19       0.000000000000e+00       2.061209784646e-19       1.351016675258e-20       2.363792173151e-23 
 14809       3.654668163529e-17       1.034532350186e-20       5.391238364365e-19       0.000000000000e+00       2.060460511009e-19       1.350522477612e-20       2.363078405388e-23 
 14810       3.653586108089e-17       1.034189894683e-20       5.389575799434e-19       0.000000000000e+00       2.059711512831e-19       1.350028955481e-20       2.362363352291e-23 
 14811       3.652504467258e-17       1.033847580987e-20       5.387913896726e-19       0.000000000000e+00       2.058962790011e-19       1.349536097599e-20       2.361646827808e-23 
 14812       3.651423243663e-17       1.033505409230e-20       5.386252658190e-19       0.000000000000e+00       2.058214342452e-19       1.349043892692e-20       2.360928645787e-23 
 14813       3.650342439935e-17       1.033163379541e-20       5.384592085776e-19       0.000000000000e+00       2.057466170051e-19       1.348552329480e-20       2.360208619974e-23 
 14814       3.649262058705e-17       1.032821492051e-20       5.382932181435e-19       0.000000000000e+00       2.056718272710e-19       1.348061396680e-20       2.359486564017e-23 
 14815       3.648182102606e-17       1.032479746891e-20       5.381272947122e-19       0.000000000000e+00       2.055970650329e-19       1.347571082999e-20       2.358762291461e-23 
 14816       3.647102574272e-17       1.032138144191e-20       5.379614384787e-19       0.000000000000e+00       2.055223302808e-19       1.347081377139e-20       2.358035615753e-23 
 14817       3.646023476338e-17       1.031796684082e-20       5.377956496386e-19       0.000000000000e+00       2.054476230045e-19       1.346592267796e-20       2.357306350238e-23 
 14818       3.644944810656e-17       1.031455366647e-20       5.376299283149e-19       0.000000000000e+00       2.053729431937e-19       1.346103755361e-20       2.356574358296e-23 
 14819       3.643866575942e-17       1.031114191783e-20       5.374642743406e-19       0.000000000000e+00       2.052982908357e-19       1.345615887032e-20       2.355839703803e-23 
 14820       3.642788770128e-17       1.030773159339e-20       5.372986874764e-19       0.000000000000e+00       2.052236659174e-19       1.345128721738e-20       2.355102500819e-23 
 14821       3.641711391143e-17       1.030432269164e-20       5.371331674825e-19       0.000000000000e+00       2.051490684259e-19       1.344642318439e-20       2.354362863466e-23 
 14822       3.640634436915e-17       1.030091521107e-20       5.369677141191e-19       0.000000000000e+00       2.050744983479e-19       1.344156736126e-20       2.353620905926e-23 
 14823       3.639557905372e-17       1.029750915017e-20       5.368023271465e-19       0.000000000000e+00       2.049999556705e-19       1.343672033823e-20       2.352876742445e-23 
 14824       3.638481794440e-17       1.029410450742e-20       5.366370063244e-19       0.000000000000e+00       2.049254403804e-19       1.343188270585e-20       2.352130487330e-23 
 14825       3.637406102044e-17       1.029070128131e-20       5.364717514126e-19       0.000000000000e+00       2.048509524645e-19       1.342705505499e-20       2.351382254952e-23 
 14826       3.636330826106e-17       1.028729947033e-20       5.363065621709e-19       0.000000000000e+00       2.047764919097e-19       1.342223797683e-20       2.350632159741e-23 
 14827       3.635255964550e-17       1.028389907297e-20       5.361414383586e-19       0.000000000000e+00       2.047020587028e-19       1.341743206288e-20       2.349880316192e-23 
 14828       3.634181515297e-17       1.028050008769e-20       5.359763797351e-19       0.000000000000e+00       2.046276528306e-19       1.341263790495e-20       2.349126838860e-23 
 14829       3.633107476266e-17       1.027710251299e-20       5.358113860597e-19       0.000000000000e+00       2.045532742799e-19       1.340785609518e-20       2.348371842361e-23 
 14830       3.632033845377e-17       1.027370634734e-20       5.356464570913e-19       0.000000000000e+00       2.044789230376e-19       1.340308722602e-20       2.347615441378e-23 
 14831       3.630960620546e-17       1.027031158923e-20       5.354815925888e-19       0.000000000000e+00       2.044045990904e-19       1.339833189025e-20       2.346857750650e-23 
 14832       3.629887799689e-17       1.026691823714e-20       5.353167923110e-19       0.000000000000e+00       2.043303024250e-19       1.339359068095e-20       2.346098884982e-23 
 14833       3.628815380723e-17       1.026352628953e-20       5.351520560166e-19       0.000000000000e+00       2.042560330282e-19       1.338886419153e-20       2.345338959241e-23 
 14834       3.627743361559e-17       1.026013574488e-20       5.349873834639e-19       0.000000000000e+00       2.041817908868e-19       1.338415301572e-20       2.344578088354e-23 
 14835       3.626671740112e-17       1.025674660168e-20       5.348227744112e-19       0.000000000000e+00       2.041075759875e-19       1.337945774755e-20       2.343816387311e-23 
 14836       3.625600514291e-17       1.025335885839e-20       5.346582286168e-19       0.000000000000e+00       2.040333883169e-19       1.337477898139e-20       2.343053971166e-23 
 14837       3.624529682008e-17       1.024997251348e-20       5.344937458387e-19       0.000000000000e+00       2.039592278617e-19       1.337011731191e-20       2.342290955032e-23 
 14838       3.623459241171e-17       1.024658756543e-20       5.343293258347e-19       0.000000000000e+00       2.038850946087e-19       1.336547333410e-20       2.341527454086e-23 
 14839       3.622389189687e-17       1.024320401270e-20       5.341649683625e-19       0.000000000000e+00       2.038109885445e-19       1.336084764329e-20       2.340763583568e-23 
 14840       3.621319525463e-17       1.023982185377e-20       5.340006731798e-19       0.000000000000e+00       2.037369096558e-19       1.335624083509e-20       2.339999458778e-23 
 14841       3.620250246404e-17       1.023644108710e-20       5.338364400439e-19       0.000000000000e+00       2.036628579291e-19       1.335165350547e-20       2.339235195079e-23 
 14842       3.619181350414e-17       1.023306171116e-20       5.336722687121e-19       0.000000000000e+00       2.035888333511e-19       1.334708625067e-20       2.338470907897e-23 
 14843       3.618112835395e-17       1.022968372441e-20       5.335081589417e-19       0.000000000000e+00       2.035148359084e-19       1.334253966730e-20       2.337706712721e-23 
 14844       3.617044699249e-17       1.022630712531e-20       5.333441104894e-19       0.000000000000e+00       2.034408655876e-19       1.333801435224e-20       2.336942725098e-23 
 14845       3.615976939876e-17       1.022293191234e-20       5.331801231123e-19       0.000000000000e+00       2.033669223753e-19       1.333351090273e-20       2.336179060643e-23 
 14846       3.614909555175e-17       1.021955808395e-20       5.330161965670e-19       0.000000000000e+00       2.032930062580e-19       1.332902991629e-20       2.335415835029e-23 
 14847       3.613842543043e-17       1.021618563859e-20       5.328523306099e-19       0.000000000000e+00       2.032191172223e-19       1.332457199080e-20       2.334653163992e-23 
 14848       3.612775901378e-17       1.021281457474e-20       5.326885249977e-19       0.000000000000e+00       2.031452552547e-19       1.332013772441e-20       2.333891163332e-23 
 14849       3.611709628074e-17       1.020944489085e-20       5.325247794864e-19       0.000000000000e+00       2.030714203417e-19       1.331572771564e-20       2.333129948910e-23 
 14850       3.610643721025e-17       1.020607658537e-20       5.323610938322e-19       0.000000000000e+00       2.029976124699e-19       1.331134256328e-20       2.332369636649e-23 
 14851       3.609578178124e-17       1.020270965676e-20       5.321974677911e-19       0.000000000000e+00       2.029238316257e-19       1.330698286647e-20       2.331610342535e-23 
 14852       3.608512997262e-17       1.019934410348e-20       5.320339011188e-19       0.000000000000e+00       2.028500777956e-19       1.330264922466e-20       2.330852182616e-23 
 14853       3.607448176331e-17       1.019597992397e-20       5.318703935710e-19       0.000000000000e+00       2.027763509660e-19       1.329834223761e-20       2.330095273002e-23 
 14854       3.606383713218e-17       1.019261711670e-20       5.317069449033e-19       0.000000000000e+00       2.027026511235e-19       1.329406250541e-20       2.329339729867e-23 
 14855       3.605319605812e-17       1.018925568011e-20       5.315435548710e-19       0.000000000000e+00       2.026289782544e-19       1.328981062848e-20       2.328585669444e-23 
 14856       3.604255851999e-17       1.018589561265e-20       5.313802232293e-19       0.000000000000e+00       2.025553323451e-19       1.328558720752e-20       2.327833208032e-23 
 14857       3.603192450035e-17       1.018253691295e-20       5.312169497913e-19       0.000000000000e+00       2.024817133827e-19       1.328139266771e-20       2.327082418892e-23 
 14858       3.602129399656e-17       1.017917958040e-20       5.310537346023e-19       0.000000000000e+00       2.024081213564e-19       1.327722673084e-20       2.326333202907e-23 
 14859       3.601066700967e-17       1.017582361458e-20       5.308905777657e-19       0.000000000000e+00       2.023345562561e-19       1.327308894262e-20       2.325585417800e-23 
 14860       3.600004354074e-17       1.017246901504e-20       5.307274793848e-19       0.000000000000e+00       2.022610180716e-19       1.326897884853e-20       2.324838921213e-23 
 14861       3.598942359082e-17       1.016911578136e-20       5.305644395630e-19       0.000000000000e+00       2.021875067927e-19       1.326489599376e-20       2.324093570714e-23 
 14862       3.597880716099e-17       1.016576391310e-20       5.304014584038e-19       0.000000000000e+00       2.021140224093e-19       1.326083992329e-20       2.323349223793e-23 
 14863       3.596819425229e-17       1.016241340984e-20       5.302385360106e-19       0.000000000000e+00       2.020405649111e-19       1.325681018184e-20       2.322605737862e-23 
 14864       3.595758486577e-17       1.015906427113e-20       5.300756724870e-19       0.000000000000e+00       2.019671342879e-19       1.325280631387e-20       2.321862970258e-23 
 14865       3.594697900250e-17       1.015571649655e-20       5.299128679365e-19       0.000000000000e+00       2.018937305296e-19       1.324882786360e-20       2.321120778240e-23 
 14866       3.593637666353e-17       1.015237008566e-20       5.297501224629e-19       0.000000000000e+00       2.018203536257e-19       1.324487437499e-20       2.320379018991e-23 
 14867       3.592577784991e-17       1.014902503803e-20       5.295874361696e-19       0.000000000000e+00       2.017470035662e-19       1.324094539177e-20       2.319637549615e-23 
 14868       3.591518256270e-17       1.014568135322e-20       5.294248091605e-19       0.000000000000e+00       2.016736803408e-19       1.323704045740e-20       2.318896227141e-23 
 14869       3.590459080295e-17       1.014233903079e-20       5.292622415392e-19       0.000000000000e+00       2.016003839391e-19       1.323315911510e-20       2.318154908520e-23 
 14870       3.589400257171e-17       1.013899807030e-20       5.290997334095e-19       0.000000000000e+00       2.015271143508e-19       1.322930090783e-20       2.317413450626e-23 
 14871       3.588341787005e-17       1.013565847133e-20       5.289372848752e-19       0.000000000000e+00       2.014538715658e-19       1.322546537832e-20       2.316671710257e-23 
 14872       3.587283669901e-17       1.013232023343e-20       5.287748960402e-19       0.000000000000e+00       2.013806555736e-19       1.322165206904e-20       2.315929544133e-23 
 14873       3.586225905964e-17       1.012898335616e-20       5.286125670084e-19       0.000000000000e+00       2.013074663639e-19       1.321786052220e-20       2.315186808896e-23 
 14874       3.585168495300e-17       1.012564783909e-20       5.284502978837e-19       0.000000000000e+00       2.012343039264e-19       1.321409027977e-20       2.314443361114e-23 
 14875       3.584111438014e-17       1.012231368177e-20       5.282880887701e-19       0.000000000000e+00       2.011611682508e-19       1.321034088347e-20       2.313699057274e-23 
 14876       3.583054734211e-17       1.011898088377e-20       5.281259397715e-19       0.000000000000e+00       2.010880593266e-19       1.320661187476e-20       2.312953753789e-23 
 14877       3.581998383995e-17       1.011564944464e-20       5.279638509921e-19       0.000000000000e+00       2.010149771435e-19       1.320290279488e-20       2.312207306994e-23 
 14878       3.580942387473e-17       1.011231936394e-20       5.278018225360e-19       0.000000000000e+00       2.009419216911e-19       1.319921318477e-20       2.311459573146e-23 
 14879       3.579886744749e-17       1.010899064124e-20       5.276398545071e-19       0.000000000000e+00       2.008688929591e-19       1.319554258517e-20       2.310710408425e-23 
 14880       3.578831455928e-17       1.010566327608e-20       5.274779470099e-19       0.000000000000e+00       2.007958909369e-19       1.319189053654e-20       2.309959668936e-23 
 14881       3.577776521114e-17       1.010233726802e-20       5.273161001483e-19       0.000000000000e+00       2.007229156142e-19       1.318825657910e-20       2.309207210704e-23 
 14882       3.576721940414e-17       1.009901261663e-20       5.271543140268e-19       0.000000000000e+00       2.006499669804e-19       1.318464025281e-20       2.308452889679e-23 
 14883       3.575667713931e-17       1.009568932146e-20       5.269925887496e-19       0.000000000000e+00       2.005770450253e-19       1.318104109740e-20       2.307696561732e-23 
 14884       3.574613841771e-17       1.009236738205e-20       5.268309244210e-19       0.000000000000e+00       2.005041497383e-19       1.317745865232e-20       2.306938082657e-23 
 14885       3.573560324038e-17       1.008904679798e-20       5.266693211454e-19       0.000000000000e+00       2.004312811088e-19       1.317389245679e-20       2.306177308174e-23 
 14886       3.572507160836e-17       1.008572756878e-20       5.265077790272e-19       0.000000000000e+00       2.003584391265e-19       1.317034204978e-20       2.305414093920e-23 
 14887       3.571454352272e-17       1.008240969402e-20       5.263462981709e-19       0.000000000000e+00       2.002856237809e-19       1.316680697001e-20       2.304648295461e-23 
 14888       3.570401898448e-17       1.007909317325e-20       5.261848786810e-19       0.000000000000e+00       2.002128350613e-19       1.316328675593e-20       2.303879768280e-23 
 14889       3.569349799470e-17       1.007577800601e-20       5.260235206620e-19       0.000000000000e+00       2.001400729574e-19       1.315978094576e-20       2.303108367788e-23 
 14890       3.568298055443e-17       1.007246419187e-20       5.258622242184e-19       0.000000000000e+00       2.000673374584e-19       1.315628907747e-20       2.302333949314e-23 
 14891       3.567246666471e-17       1.006915173037e-20       5.257009894550e-19       0.000000000000e+00       1.999946285540e-19       1.315281068876e-20       2.301556368114e-23 
 14892       3.566195632658e-17       1.006584062106e-20       5.255398164763e-19       0.000000000000e+00       1.999219462335e-19       1.314934531710e-20       2.300775479363e-23 
 14893       3.565144954108e-17       1.006253086349e-20       5.253787053870e-19       0.000000000000e+00       1.998492904863e-19       1.314589249969e-20       2.299991138161e-23 
 14894       3.564094630927e-17       1.005922245721e-20       5.252176562919e-19       0.000000000000e+00       1.997766613019e-19       1.314245177351e-20       2.299203199530e-23 
 14895       3.563044663218e-17       1.005591540178e-20       5.250566692958e-19       0.000000000000e+00       1.997040586696e-19       1.313902267525e-20       2.298411518414e-23 
 14896       3.561995050960e-17       1.005260969668e-20       5.248957444636e-19       0.000000000000e+00       1.996314825789e-19       1.313560493072e-20       2.297616015546e-23 
 14897       3.560945793627e-17       1.004930534123e-20       5.247348817013e-19       0.000000000000e+00       1.995589330188e-19       1.313219902310e-20       2.296816875107e-23 
 14898       3.559896890566e-17       1.004600233469e-20       5.245740808749e-19       0.000000000000e+00       1.994864099786e-19       1.312880562521e-20       2.296014347261e-23 
 14899       3.558848341123e-17       1.004270067631e-20       5.244133418503e-19       0.000000000000e+00       1.994139134473e-19       1.312542541025e-20       2.295208682309e-23 
 14900       3.557800144646e-17       1.003940036535e-20       5.242526644933e-19       0.000000000000e+00       1.993414434142e-19       1.312205905175e-20       2.294400130682e-23 
 14901       3.556752300480e-17       1.003610140105e-20       5.240920486696e-19       0.000000000000e+00       1.992689998682e-19       1.311870722364e-20       2.293588942950e-23 
 14902       3.555704807971e-17       1.003280378269e-20       5.239314942450e-19       0.000000000000e+00       1.991965827986e-19       1.311537060016e-20       2.292775369817e-23 
 14903       3.554657666463e-17       1.002950750951e-20       5.237710010851e-19       0.000000000000e+00       1.991241921944e-19       1.311204985596e-20       2.291959662120e-23 
 14904       3.553610875303e-17       1.002621258077e-20       5.236105690552e-19       0.000000000000e+00       1.990518280447e-19       1.310874566601e-20       2.291142070835e-23 
 14905       3.552564433833e-17       1.002291899571e-20       5.234501980208e-19       0.000000000000e+00       1.989794903385e-19       1.310545870566e-20       2.290322847070e-23 
 14906       3.551518341398e-17       1.001962675359e-20       5.232898878472e-19       0.000000000000e+00       1.989071790649e-19       1.310218965062e-20       2.289502242067e-23 
 14907       3.550472597341e-17       1.001633585366e-20       5.231296383996e-19       0.000000000000e+00       1.988348942129e-19       1.309893917695e-20       2.288680507207e-23 
 14908       3.549427201005e-17       1.001304629517e-20       5.229694495431e-19       0.000000000000e+00       1.987626357715e-19       1.309570796107e-20       2.287857894004e-23 
 14909       3.548382151732e-17       1.000975807738e-20       5.228093211429e-19       0.000000000000e+00       1.986904037298e-19       1.309249667977e-20       2.287034654105e-23 
 14910       3.547337448864e-17       1.000647119952e-20       5.226492530638e-19       0.000000000000e+00       1.986181980767e-19       1.308930601019e-20       2.286211039296e-23 
 14911       3.546293091743e-17       1.000318566085e-20       5.224892451707e-19       0.000000000000e+00       1.985460188013e-19       1.308613662984e-20       2.285387301495e-23 
 14912       3.545249079710e-17       9.999901460612e-21       5.223292973284e-19       0.000000000000e+00       1.984738658924e-19       1.308298921658e-20       2.284563692758e-23 
 14913       3.544205412105e-17       9.996618598057e-21       5.221694094015e-19       0.000000000000e+00       1.984017393392e-19       1.307986444864e-20       2.283740465274e-23 
 14914       3.543162088269e-17       9.993337072428e-21       5.220095812548e-19       0.000000000000e+00       1.983296391304e-19       1.307676300459e-20       2.282917871369e-23 
 14915       3.542119107541e-17       9.990056882972e-21       5.218498127526e-19       0.000000000000e+00       1.982575652551e-19       1.307368556339e-20       2.282096163501e-23 
 14916       3.541076469261e-17       9.986778028931e-21       5.216901037594e-19       0.000000000000e+00       1.981855177021e-19       1.307063280434e-20       2.281275594268e-23 
 14917       3.540034172768e-17       9.983500509551e-21       5.215304541397e-19       0.000000000000e+00       1.981134964604e-19       1.306760540710e-20       2.280456416399e-23 
 14918       3.538992217399e-17       9.980224324074e-21       5.213708637575e-19       0.000000000000e+00       1.980415015188e-19       1.306460405170e-20       2.279638882762e-23 
