# Table of selected background quantitites
# All densities are mutiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_ur             14:(.)rho_crit           15:gr.fac. D             16:gr.fac. f          
       9.069584935070e+13       9.188846604302e-26       5.109541234560e-09       1.774740571556e+22       1.417899833626e+04       1.563356916305e-10       1.285976297049e+18       2.950474783544e-09       1.861781544502e+44       1.842781337475e+33       9.985882653074e+33       3.426601706359e-08       1.287922551705e+44       3.149704096326e+44       6.528976086258e-18       2.000000000001e+00 
       9.006539160943e+13       9.317940710246e-26       5.145921022631e-09       1.750152676602e+22       1.417899833626e+04       1.574300414719e-10       1.277037037785e+18       2.971128107029e-09       1.810551317112e+44       1.804618452085e+33       9.779081071432e+33       3.426601706359e-08       1.252483074190e+44       3.063034391418e+44       6.620701671294e-18       2.000000000000e+00 
       8.943931639467e+13       9.448848459284e-26       5.182300810702e-09       1.725905431200e+22       1.417899833626e+04       1.585320517622e-10       1.268159918356e+18       2.991926003778e-09       1.760730780460e+44       1.767245896937e+33       9.576562225293e+33       3.426601706359e-08       1.218018776871e+44       2.978749557444e+44       6.713715909074e-18       2.000000000000e+00 
       8.881759324197e+13       9.581595331288e-26       5.218680598773e-09       1.701994115866e+22       1.417899833626e+04       1.596417761246e-10       1.259344506809e+18       3.012869485804e-09       1.712281144399e+44       1.730647304771e+33       9.378237421798e+33       3.426601706359e-08       1.184502825932e+44       2.896783970443e+44       6.808036903881e-18       1.999999999999e+00 
       8.820019189868e+13       9.716207164097e-26       5.255060386844e-09       1.678414076505e+22       1.417899833626e+04       1.607592685575e-10       1.250590374189e+18       3.033959572205e-09       1.665164686165e+44       1.694806647282e+33       9.184019804866e+33       3.426601706359e-08       1.151909125938e+44       2.817073812212e+44       6.903683014343e-18       1.999999999998e+00 
       8.758708232243e+13       9.852710158545e-26       5.291440174915e-09       1.655160723501e+22       1.417899833626e+04       1.618845834374e-10       1.241897094528e+18       3.055197289210e-09       1.619344721000e+44       1.659708228102e+33       8.993824317150e+33       3.426601706359e-08       1.120212299515e+44       2.739557020621e+44       7.000672857012e-18       1.999999999997e+00 
       8.697823467967e+13       9.991130883562e-26       5.329638952389e-09       1.632229530823e+22       1.417899833626e+04       1.630177755214e-10       1.233264244814e+18       3.076583670234e-09       1.574785573594e+44       1.625336675926e+33       8.807567662789e+33       3.426601706359e-08       1.089387667592e+44       2.664173241290e+44       7.099025309980e-18       1.999999999996e+00 
       8.637361934426e+13       1.013149628135e-25       5.366018740460e-09       1.609616035145e+22       1.417899833626e+04       1.641588999501e-10       1.224691404979e+18       3.098119755926e-09       1.531452550306e+44       1.591676937778e+33       8.625168270931e+33       3.426601706359e-08       1.059411230189e+44       2.590863780597e+44       7.198759516559e-18       1.999999999995e+00 
       8.577320689599e+13       1.027383367260e-25       5.404217517935e-09       1.587315834980e+22       1.417899833626e+04       1.653080122497e-10       1.216178157874e+18       3.119806594217e-09       1.489311912151e+44       1.558714272420e+33       8.446546260005e+33       3.426601706359e-08       1.030259647727e+44       2.519571559978e+44       7.299894889007e-18       1.999999999994e+00 
       8.517696811915e+13       1.041817076187e-25       5.440597306006e-09       1.565324589818e+22       1.417899833626e+04       1.664651683355e-10       1.207724089249e+18       3.141645240377e-09       1.448330848536e+44       1.526434243897e+33       8.271623402740e+33       3.426601706359e-08       1.001910222855e+44       2.450241071488e+44       7.402451112303e-18       1.999999999994e+00 
       8.458487400115e+13       1.056453564290e-25       5.478796083480e-09       1.543638019285e+22       1.417899833626e+04       1.676304245138e-10       1.199328787735e+18       3.163636757059e-09       1.408477451704e+44       1.494822715214e+33       8.100323091905e+33       3.426601706359e-08       9.743408827823e+43       2.382818334582e+44       7.506448147979e-18       1.999999999993e+00 
       8.399689573103e+13       1.071295680415e-25       5.518813850358e-09       1.522251902310e+22       1.417899833626e+04       1.688038374854e-10       1.190991844821e+18       3.185782214359e-09       1.369720691902e+44       1.463865842145e+33       7.932570306756e+33       3.426601706359e-08       9.475301620897e+43       2.317250854086e+44       7.611906238010e-18       1.999999999992e+00 
       8.341300469814e+13       1.086346313429e-25       5.557012627833e-09       1.501162076300e+22       1.417899833626e+04       1.699854643478e-10       1.182712854837e+18       3.208082689859e-09       1.332030393213e+44       1.433550067167e+33       7.768291580186e+33       3.426601706359e-08       9.214571860169e+43       2.253487579321e+44       7.718845908747e-18       1.999999999991e+00 
       8.283317249071e+13       1.101608392786e-25       5.595211405307e-09       1.480364436334e+22       1.417899833626e+04       1.711753625982e-10       1.174491414933e+18       3.230539268688e-09       1.295377210063e+44       1.403862113527e+33       7.607414966545e+33       3.426601706359e-08       8.961016542097e+43       2.191478864363e+44       7.827287974918e-18       1.999999999990e+00 
       8.225737089444e+13       1.117084889096e-25       5.635229172185e-09       1.459854934362e+22       1.417899833626e+04       1.723735901364e-10       1.166327125057e+18       3.253153043568e-09       1.259732604377e+44       1.374788979427e+33       7.449870010136e+33       3.426601706359e-08       8.714438249143e+43       2.131176429380e+44       7.937253543678e-18       1.999999999990e+00 
       8.168557189121e+13       1.132778814703e-25       5.673427949660e-09       1.439629578415e+22       1.417899833626e+04       1.735802052674e-10       1.158219587942e+18       3.275925114873e-09       1.225068823353e+44       1.346317932325e+33       7.295587714354e+33       3.426601706359e-08       8.474644996064e+43       2.072533323046e+44       8.048764018712e-18       1.999999999989e+00 
       8.111774765760e+13       1.148693224271e-25       5.713445716538e-09       1.419684431832e+22       1.417899833626e+04       1.747952667042e-10       1.150168409078e+18       3.298856590677e-09       1.191358877859e+44       1.318436503364e+33       7.144500511474e+33       3.426601706359e-08       8.241450080431e+43       2.015503885986e+44       8.161841104410e-18       1.999999999988e+00 
       8.055387056366e+13       1.164831215379e-25       5.753463483416e-09       1.400015612492e+22       1.417899833626e+04       1.760188335712e-10       1.142173196701e+18       3.321948586812e-09       1.158576521413e+44       1.291132481911e+33       6.996542233057e+33       3.426601706359e-08       8.014671937265e+43       1.960043715222e+44       8.276506810086e-18       1.999999999988e+00 
       7.999391317146e+13       1.181195929123e-25       5.793481250294e-09       1.380619292058e+22       1.417899833626e+04       1.772509654062e-10       1.134233561769e+18       3.345202226919e-09       1.126696229756e+44       1.264393910205e+33       6.851648080974e+33       3.426601706359e-08       7.794133997669e+43       1.906109629604e+44       8.392783454260e-18       1.999999999987e+00 
       7.943784823382e+13       1.197790550732e-25       5.835318006575e-09       1.361491695232e+22       1.417899833626e+04       1.784917221640e-10       1.126349117943e+18       3.368618642508e-09       1.095693180972e+44       1.238209078124e+33       6.709754599022e+33       3.426601706359e-08       7.579664551354e+43       1.853659636187e+44       8.510693669008e-18       1.999999999986e+00 
       7.888564869297e+13       1.214618310179e-25       5.875335773453e-09       1.342629099020e+22       1.417899833626e+04       1.797411642192e-10       1.118519481572e+18       3.392198973005e-09       1.065543236164e+44       1.212566518056e+33       6.570799645142e+33       3.426601706359e-08       7.371096612945e+43       1.802652897536e+44       8.630260404363e-18       1.999999999986e+00 
       7.833728767921e+13       1.231682482818e-25       5.917172529735e-09       1.324027832009e+22       1.417899833626e+04       1.809993523687e-10       1.110744271671e+18       3.415944365816e-09       1.036222920661e+44       1.187454999877e+33       6.434722364197e+33       3.426601706359e-08       7.168267791965e+43       1.753049699934e+44       8.751506932783e-18       1.999999999985e+00 
       7.779273850965e+13       1.248986390020e-25       5.957190296613e-09       1.305684273648e+22       1.417899833626e+04       1.822663478353e-10       1.103023109901e+18       3.439855976376e-09       1.007709405738e+44       1.162863526030e+33       6.301463161322e+33       3.426601706359e-08       6.971020166400e+43       1.704811422453e+44       8.874456853681e-18       1.999999999984e+00 
       7.725197468684e+13       1.266533399813e-25       5.999027052894e-09       1.287594853551e+22       1.417899833626e+04       1.835422122701e-10       1.095355620557e+18       3.463934968211e-09       9.799804908440e+43       1.138781326712e+33       6.170963675829e+33       3.426601706359e-08       6.779200159740e+43       1.657900506891e+44       8.999134098017e-18       1.999999999984e+00 
       7.671496989756e+13       1.284326927547e-25       6.040863809176e-09       1.269756050794e+22       1.417899833626e+04       1.848270077560e-10       1.087741430544e+18       3.488182512988e-09       9.530145863146e+43       1.115197855156e+33       6.043166755641e+33       3.426601706359e-08       6.592658421409e+43       1.612280428527e+44       9.125562932959e-18       1.999999999983e+00 
       7.618169801148e+13       1.302370436552e-25       6.084519554861e-09       1.252164393233e+22       1.417899833626e+04       1.861207968103e-10       1.080180169358e+18       3.512599790579e-09       9.267906965640e+43       1.092102783012e+33       5.918016432268e+33       3.426601706359e-08       6.411249710473e+43       1.567915667681e+44       9.253767966603e-18       1.999999999982e+00 
       7.565213307992e+13       1.320667438815e-25       6.126356311142e-09       1.234816456831e+22       1.417899833626e+04       1.874236423880e-10       1.072671469075e+18       3.537187989113e-09       9.012884037369e+43       1.069485995825e+33       5.795457896293e+33       3.426601706359e-08       6.234832782562e+43       1.524771682062e+44       9.383774152765e-18       1.999999999982e+00 
       7.512624933457e+13       1.339221495663e-25       6.170012056828e-09       1.217708864987e+22       1.417899833626e+04       1.887356078847e-10       1.065214964324e+18       3.561948305036e-09       8.764878518120e+43       1.047337588602e+33       5.675437473369e+33       3.426601706359e-08       6.063270279898e+43       1.482814879869e+44       9.515606795836e-18       1.999999999981e+00 
       7.460402118627e+13       1.358036218455e-25       6.211848813109e-09       1.200838287881e+22       1.417899833626e+04       1.900567571399e-10       1.057810292278e+18       3.586881943171e-09       8.523697311413e+43       1.025647861478e+33       5.557902600711e+33       3.426601706359e-08       5.896428624344e+43       1.442012593641e+44       9.649291555709e-18       1.999999999981e+00 
       7.408542322370e+13       1.377115269288e-25       6.255504558794e-09       1.184201441825e+22       1.417899833626e+04       1.913871544399e-10       1.050457092630e+18       3.611990116773e-09       8.289152634162e+43       1.004407315466e+33       5.442801804079e+33       3.426601706359e-08       5.734177913402e+43       1.402333054821e+44       9.784854452774e-18       1.999999999980e+00 
       7.357043021222e+13       1.396462361706e-25       6.299160304479e-09       1.167795088625e+22       1.417899833626e+04       1.927268645209e-10       1.043155007577e+18       3.637274047590e-09       8.061061870468e+43       9.836066482974e+32       5.330084675233e+33       3.426601706359e-08       5.576391819075e+43       1.363745369017e+44       9.922321872979e-18       1.999999999980e+00 
       7.305901709257e+13       1.416081261426e-25       6.344635039568e-09       1.151616034950e+22       1.417899833626e+04       1.940759525726e-10       1.035903681804e+18       3.662734965923e-09       7.839247429430e+43       9.632367503476e+32       5.219701849856e+33       3.426601706359e-08       5.422947489502e+43       1.326219491955e+44       1.006172057297e-17       1.999999999979e+00 
       7.255115897971e+13       1.435975787067e-25       6.388290785253e-09       1.135661131711e+22       1.417899833626e+04       1.954344842406e-10       1.028702762467e+18       3.688374110685e-09       7.623536606878e+43       9.432887006470e+32       5.111604985938e+33       3.426601706359e-08       5.273725453312e+43       1.289726206080e+44       1.020307768530e-17       1.999999999978e+00 
       7.204683116158e+13       1.456149810900e-25       6.433765520342e-09       1.119927273447e+22       1.417899833626e+04       1.968025256303e-10       1.021551899173e+18       3.714192729459e-09       7.413761450905e+43       9.237537629738e+32       5.005746742601e+33       3.426601706359e-08       5.128609526601e+43       1.254237097810e+44       1.034642072370e-17       1.999999999978e+00 
       7.154600909790e+13       1.476607259593e-25       6.477421266027e-09       1.104411397720e+22       1.417899833626e+04       1.981801433097e-10       1.014450743965e+18       3.740192078565e-09       7.209758631098e+43       9.046233820282e+32       4.902080759369e+33       3.426601706359e-08       4.987486722469e+43       1.219724535415e+44       1.049177758844e-17       1.999999999977e+00 
       7.104866841896e+13       1.497352114983e-25       6.522896001115e-09       1.089110484523e+22       1.417899833626e+04       1.995674043129e-10       1.007398951306e+18       3.766373423115e-09       7.011369311369e+43       8.858891796855e+32       4.800561635863e+33       3.426601706359e-08       4.850247163053e+43       1.186161647499e+44       1.063917657178e-17       1.999999999977e+00 
       7.055478492449e+13       1.518388414846e-25       6.568370736204e-09       1.074021555688e+22       1.417899833626e+04       2.009643761431e-10       1.000396178059e+18       3.792738037076e-09       6.818439026289e+43       8.675429513265e+32       4.701144911918e+33       3.426601706359e-08       4.716783993974e+43       1.153522302082e+44       1.078864636344e-17       1.999999999976e+00 
       7.006433458242e+13       1.539720253686e-25       6.615664460696e-09       1.059141674306e+22       1.417899833626e+04       2.023711267761e-10       9.934420834751e+17       3.819287203336e-09       6.630817560821e+43       8.495766622452e+32       4.603787048113e+33       3.426601706359e-08       4.586993301144e+43       1.121781086251e+44       1.094021605620e-17       1.999999999976e+00 
       6.957729352772e+13       1.561351783530e-25       6.661139195785e-09       1.044467944158e+22       1.417899833626e+04       2.037877246635e-10       9.865363291709e+17       3.846022213759e-09       6.448358833359e+43       8.319824441292e+32       4.508445406700e+33       3.426601706359e-08       4.460774029851e+43       1.090913286374e+44       1.109391515157e-17       1.999999999975e+00 
       6.909363806129e+13       1.583287214737e-25       6.708432920277e-09       1.029997509152e+22       1.417899833626e+04       2.052142387361e-10       9.796785791171e+17       3.872944369255e-09       6.270920781994e+43       8.147525916142e+32       4.415078232937e+33       3.426601706359e-08       4.338027906086e+43       1.060894868860e+44       1.124977356553e-17       1.999999999975e+00 
       6.861334464875e+13       1.605530816817e-25       6.755726644769e-09       1.015727552764e+22       1.417899833626e+04       2.066507384073e-10       9.728684996197e+17       3.900054979839e-09       6.098365253901e+43       7.978795589093e+32       4.323644636792e+33       3.426601706359e-08       4.218659360024e+43       1.031702461444e+44       1.140782163435e-17       1.999999999974e+00 
       6.813638991932e+13       1.628086919262e-25       6.803020369262e-09       1.001655297490e+22       1.417899833626e+04       2.080972935761e-10       9.661057593046e+17       3.927355364698e-09       5.930557897776e+43       7.813559564923e+32       4.234104575046e+33       3.426601706359e-08       4.102575451612e+43       1.003313334989e+44       1.156809012049e-17       1.999999999974e+00 
       6.766275066466e+13       1.650959912391e-25       6.850314093754e-09       9.877780043073e+21       1.417899833626e+04       2.095539746312e-10       9.593900291009e+17       3.954846852250e-09       5.767368059232e+43       7.651745478735e+32       4.146418833747e+33       3.426601706359e-08       3.989685798209e+43       9.757053857932e+43       1.173061021859e-17       1.999999999973e+00 
       6.719240383780e+13       1.674154248200e-25       6.897607818246e-09       9.740929721418e+21       1.417899833626e+04       2.110208524536e-10       9.527209822253e+17       3.982530780216e-09       5.608668679066e+43       7.493282464267e+32       4.060549011042e+33       3.426601706359e-08       3.879902504213e+43       9.488571183761e+43       1.189541356155e-17       1.999999999973e+00 
       6.672532655193e+13       1.697674441233e-25       6.946720532142e-09       9.605975373399e+21       1.417899833626e+04       2.124979984208e-10       9.460982941661e+17       4.010408495677e-09       5.454336194339e+43       7.338101122854e+32       3.976457500357e+33       3.426601706359e-08       3.773140092625e+43       9.227476287435e+43       1.206253222667e-17       1.999999999972e+00 
       6.626149607938e+13       1.721525069457e-25       6.994014256634e-09       9.472890731514e+21       1.417899833626e+04       2.139854844097e-10       9.395216426675e+17       4.038481355147e-09       5.304250442161e+43       7.186133493033e+32       3.894107473927e+33       3.426601706359e-08       3.669315438497e+43       8.973565881120e+43       1.223199874192e-17       1.999999999972e+00 
       6.580088985043e+13       1.745710775158e-25       7.043126970530e-09       9.341649892180e+21       1.417899833626e+04       2.154833828006e-10       9.329907077135e+17       4.066750724632e-09       5.158294566141e+43       7.037313020784e+32       3.813462866668e+33       3.426601706359e-08       3.568347704214e+43       8.726642270807e+43       1.240384609225e-17       1.999999999971e+00 
       6.534348545226e+13       1.770236265838e-25       7.092239684425e-09       9.212227310694e+21       1.417899833626e+04       2.169917664802e-10       9.265051715129e+17       4.095217979704e-09       5.016354925399e+43       6.891574530380e+32       3.734488360381e+33       3.426601706359e-08       3.470158276548e+43       8.486513202389e+43       1.257810772599e-17       1.999999999971e+00 
       6.488926062786e+13       1.795106315137e-25       7.143171387725e-09       9.084597796256e+21       1.417899833626e+04       2.185107088455e-10       9.200647184835e+17       4.123884505562e-09       4.878321006084e+43       6.748854195843e+32       3.657149368288e+33       3.426601706359e-08       3.374670705457e+43       8.252991711974e+43       1.275481756143e-17       1.999999999971e+00 
       6.443819327494e+13       1.820325763758e-25       7.192284101620e-09       8.958736507070e+21       1.417899833626e+04       2.200402838074e-10       9.136690352368e+17       4.152751697101e-09       4.744085335330e+43       6.609089512994e+32       3.581412019879e+33       3.426601706359e-08       3.281810644556e+43       8.025895980310e+43       1.293400999335e-17       1.999999999970e+00 
       6.399026144483e+13       1.845899520413e-25       7.243215804920e-09       8.834618945506e+21       1.417899833626e+04       2.215805657941e-10       9.073178105629e+17       4.181820958980e-09       4.613543397580e+43       6.472219272076e+32       3.507243146085e+33       3.426601706359e-08       3.191505793234e+43       7.805049191229e+43       1.311571989974e-17       1.999999999970e+00 
       6.354544334144e+13       1.871832562775e-25       7.294147508219e-09       8.712220953334e+21       1.417899833626e+04       2.231316297547e-10       9.010107354150e+17       4.211093705692e-09       4.486593553207e+43       6.338183530950e+32       3.434610264745e+33       3.426601706359e-08       3.103685840358e+43       7.590279393972e+43       1.329998264861e-17       1.999999999969e+00 
       6.310371732019e+13       1.898129938449e-25       7.345079211518e-09       8.591518707021e+21       1.417899833626e+04       2.246935511629e-10       8.947475028947e+17       4.240571361632e-09       4.363136959379e+43       6.206923588842e+32       3.363481566386e+33       3.426601706359e-08       3.018282409532e+43       7.381419369309e+43       1.348683410484e-17       1.999999999969e+00 
       6.266506188699e+13       1.924796765954e-25       7.396010914817e-09       8.472488713092e+21       1.417899833626e+04       2.262664060211e-10       8.885278082370e+17       4.270255361163e-09       4.243077493099e+43       6.078381960636e+32       3.293825900290e+33       3.426601706359e-08       2.935229005859e+43       7.178306499348e+43       1.367631063718e-17       1.999999999968e+00 
       6.222945569711e+13       1.951838235719e-25       7.448761607520e-09       8.355107803562e+21       1.417899833626e+04       2.278502708632e-10       8.823513487955e+17       4.300147148691e-09       4.126321676367e+43       5.952502351696e+32       3.225612760852e+33       3.426601706359e-08       2.854460964164e+43       6.980782640914e+43       1.386844912532e-17       1.999999999968e+00 
       6.179687755423e+13       1.979259611092e-25       7.499693310820e-09       8.239353131420e+21       1.417899833626e+04       2.294452227593e-10       8.762178240273e+17       4.330248178731e-09       4.012778603396e+43       5.829229633217e+32       3.158812274216e+33       3.426601706359e-08       2.775915398654e+43       6.788694002424e+43       1.406328696707e-17       1.999999999967e+00 
       6.136730640936e+13       2.007066229368e-25       7.552444003522e-09       8.125202166189e+21       1.417899833626e+04       2.310513393186e-10       8.701269354789e+17       4.360559915982e-09       3.902359869831e+43       5.708509818075e+32       3.093395185200e+33       3.426601706359e-08       2.699531153946e+43       6.601891024144e+43       1.426086208567e-17       1.999999999967e+00 
       6.094072135984e+13       2.035263502824e-25       7.605194696225e-09       8.012632689535e+21       1.417899833626e+04       2.326686986938e-10       8.640783867715e+17       4.391083835394e-09       3.794979503924e+43       5.590290037189e+32       3.029332844477e+33       3.426601706359e-08       2.625248757458e+43       6.420228261741e+43       1.446121293711e-17       1.999999999967e+00 
       6.051710164830e+13       2.063856919775e-25       7.657945388928e-09       7.901622790947e+21       1.417899833626e+04       2.342973795847e-10       8.580718835864e+17       4.421821422241e-09       3.690553899588e+43       5.474518516364e+32       2.966597196029e+33       3.426601706359e-08       2.553010373101e+43       6.243564273041e+43       1.466437851766e-17       1.999999999966e+00 
       6.009642666167e+13       2.092852045641e-25       7.712515071034e-09       7.792150863467e+21       1.417899833626e+04       2.359374612418e-10       8.521071336508e+17       4.452774172196e-09       3.589001751309e+43       5.361144553616e+32       2.905160764865e+33       3.426601706359e-08       2.482759756250e+43       6.071761507903e+43       1.487039837145e-17       1.999999999966e+00 
       5.967867593016e+13       2.122254524030e-25       7.767084753141e-09       7.684195599492e+21       1.417899833626e+04       2.375890234705e-10       8.461838467238e+17       4.483943591401e-09       3.490243990837e+43       5.250118496970e+32       2.844996644980e+33       3.426601706359e-08       2.414442209950e+43       5.904686201125e+43       1.507931259817e-17       1.999999999965e+00 
       5.926382912628e+13       2.152070077838e-25       7.821654435247e-09       7.577735986617e+21       1.417899833626e+04       2.392521466347e-10       8.403017345817e+17       4.515331196541e-09       3.394203725627e+43       5.141391722712e+32       2.786078487578e+33       3.426601706359e-08       2.348004542330e+43       5.742208268287e+43       1.529116186086e-17       1.999999999965e+00 
       5.885186606383e+13       2.182304510361e-25       7.876224117354e-09       7.472751303555e+21       1.417899833626e+04       2.409269116612e-10       8.344605110047e+17       4.546938514916e-09       3.300806178968e+43       5.034916614097e+32       2.728380489531e+33       3.426601706359e-08       2.283395025187e+43       5.584201204478e+43       1.550598739383e-17       1.999999999964e+00 
       5.844276669695e+13       2.212963706427e-25       7.930793799460e-09       7.369221116096e+21       1.417899833626e+04       2.426134000428e-10       8.286598917623e+17       4.578767084520e-09       3.209978631763e+43       4.930646540494e+32       2.671877382078e+33       3.426601706359e-08       2.220563353712e+43       5.430541985792e+43       1.572383101073e-17       1.999999999964e+00 
       5.803651111912e+13       2.244053633538e-25       7.985363481566e-09       7.267125273136e+21       1.417899833626e+04       2.443116938431e-10       8.228995946001e+17       4.610818454111e-09       3.121650365911e+43       4.828535836962e+32       2.616544419759e+33       3.426601706359e-08       2.159460607324e+43       5.281110973545e+43       1.594473511259e-17       1.999999999964e+00 
       5.763307956218e+13       2.275580343036e-25       8.041752153076e-09       7.166443902747e+21       1.417899833626e+04       2.460218757000e-10       8.171793392255e+17       4.643094183289e-09       3.035752609243e+43       4.728539784255e+32       2.562357369576e+33       3.426601706359e-08       2.100039211576e+43       5.135791821123e+43       1.616874269618e-17       1.999999999963e+00 
       5.723245239541e+13       2.307549971275e-25       8.098140824586e-09       7.067157408319e+21       1.417899833626e+04       2.477440288299e-10       8.114988472945e+17       4.675595842572e-09       2.952218481982e+43       4.630614589236e+32       2.509292500383e+33       3.426601706359e-08       2.042252901117e+43       4.994471383396e+43       1.639589736232e-17       1.999999999963e+00 
       5.683461012454e+13       2.339968740821e-25       8.154529496096e-09       6.969246464738e+21       1.417899833626e+04       2.494782370317e-10       8.058578423977e+17       4.708325013470e-09       2.870982944664e+43       4.534717365695e+32       2.457326572492e+33       3.426601706359e-08       1.986056683671e+43       4.857039628626e+43       1.662624332436e-17       1.999999999962e+00 
       5.643953339081e+13       2.372842961661e-25       8.212737157010e-09       6.872692014626e+21       1.417899833626e+04       2.512245846909e-10       8.002560500473e+17       4.741283288563e-09       2.791982747502e+43       4.440806115573e+32       2.406436827493e+33       3.426601706359e-08       1.931406805003e+43       4.723389552790e+43       1.685982541682e-17       1.999999999962e+00 
       5.604720297002e+13       2.406179032429e-25       8.269125828519e-09       6.777475264634e+21       1.417899833626e+04       2.529831567838e-10       7.946931976637e+17       4.774472271583e-09       2.715156381141e+43       4.348839710561e+32       2.356600978291e+33       3.426601706359e-08       1.878260714853e+43       4.593417096273e+43       1.709668910409e-17       1.999999999961e+00 
       5.565759977162e+13       2.439983441655e-25       8.327333489433e-09       6.683577681784e+21       1.417899833626e+04       2.547540388813e-10       7.891690145618e+17       4.807893577484e-09       2.640444028762e+43       4.258777874097e+32       2.307797199342e+33       3.426601706359e-08       1.826577033809e+43       4.467021062845e+43       1.733688048931e-17       1.999999999961e+00 
       5.527070483775e+13       2.474262769026e-25       8.385541150346e-09       6.590980989859e+21       1.417899833626e+04       2.565373171534e-10       7.836832319382e+17       4.841548832525e-09       2.567787519515e+43       4.170581163719e+32       2.260004117096e+33       3.426601706359e-08       1.776315521086e+43       4.344103040869e+43       1.758044632330e-17       1.999999999961e+00 
       5.488649934235e+13       2.509023686668e-25       8.443748811260e-09       6.499667165848e+21       1.417899833626e+04       2.583330783735e-10       7.782355828582e+17       4.875439674353e-09       2.497130283223e+43       4.084210953794e+32       2.213200800637e+33       3.426601706359e-08       1.727437043195e+43       4.224567326680e+43       1.782743401369e-17       1.999999999960e+00 
       5.450496459022e+13       2.544272960442e-25       8.503775461577e-09       6.409618436436e+21       1.417899833626e+04       2.601414099221e-10       7.728258022425e+17       4.909567752073e-09       2.428417306338e+43       3.999629418606e+32       2.167366752515e+33       3.426601706359e-08       1.679903543474e+43       4.108320850070e+43       1.807789163415e-17       1.999999999960e+00 
       5.412608201611e+13       2.580017451263e-25       8.563802111894e-09       6.320817274547e+21       1.417899833626e+04       2.619623997916e-10       7.674536268545e+17       4.943934726337e-09       2.361595089109e+43       3.916799515784e+32       2.122481899769e+33       3.426601706359e-08       1.633678012461e+43       3.995273101821e+43       1.833186793371e-17       1.999999999959e+00 
       5.374983318382e+13       2.616264116435e-25       8.623828762211e-09       6.233246395932e+21       1.417899833626e+04       2.637961365901e-10       7.621187952875e+17       4.978542269420e-09       2.296611603922e+43       3.835684970081e+32       2.078526585139e+33       3.426601706359e-08       1.588724459072e+43       3.885336063240e+43       1.858941234631e-17       1.999999999959e+00 
       5.337619978533e+13       2.653020011007e-25       8.683855412528e-09       6.146888755803e+21       1.417899833626e+04       2.656427095462e-10       7.568210479518e+17       5.013392065306e-09       2.233416254799e+43       3.756250257492e+32       2.035481558452e+33       3.426601706359e-08       1.545007882581e+43       3.778424137622e+43       1.885057500035e-17       1.999999999959e+00 
       5.300516363985e+13       2.690292289141e-25       8.743882062845e-09       6.061727545517e+21       1.417899833626e+04       2.675022085131e-10       7.515601270624e+17       5.048485809762e-09       2.171959837999e+43       3.678460589690e+32       1.993327968197e+33       3.426601706359e-08       1.502494245373e+43       3.674454083608e+43       1.911540672853e-17       1.999999999958e+00 
       5.263670669300e+13       2.728088205511e-25       8.805727702565e-09       5.977746189305e+21       1.417899833626e+04       2.693747239727e-10       7.463357766260e+17       5.083825210430e-09       2.112194503709e+43       3.602281898794e+32       1.952047353265e+33       3.426601706359e-08       1.461150446435e+43       3.573344950375e+43       1.938395907765e-17       1.999999999958e+00 
       5.227081101588e+13       2.766415116710e-25       8.867573342286e-09       5.894928341043e+21       1.417899833626e+04       2.712603470405e-10       7.411477424290e+17       5.119411986903e-09       2.054073718788e+43       3.527680822447e+32       1.911621634866e+33       3.426601706359e-08       1.420944295589e+43       3.475018014603e+43       1.965628431873e-17       1.999999999957e+00 
       5.190745880425e+13       2.805280482684e-25       8.929418982007e-09       5.813257881073e+21       1.417899833626e+04       2.731591694697e-10       7.359957720248e+17       5.155247870810e-09       1.997552230540e+43       3.454624689208e+32       1.872033108611e+33       3.426601706359e-08       1.381844488425e+43       3.379396719186e+43       1.993243545712e-17       1.999999999957e+00 
       5.154663237761e+13       2.844691868185e-25       8.991264621727e-09       5.732718913065e+21       1.417899833626e+04       2.750712836560e-10       7.308796147217e+17       5.191334605905e-09       1.942586031473e+43       3.383081504241e+32       1.833264436757e+33       3.426601706359e-08       1.343820581931e+43       3.286406613621e+43       2.021246624285e-17       1.999999999957e+00 
       5.118831417836e+13       2.884656944241e-25       9.054929250851e-09       5.653295760921e+21       1.417899833626e+04       2.769967826416e-10       7.257990215707e+17       5.227673948146e-09       1.889132325043e+43       3.313019935303e+32       1.795298640617e+33       3.426601706359e-08       1.306842970789e+43       3.195975296045e+43       2.049643118109e-17       1.999999999956e+00 
       5.083248677097e+13       2.925183489650e-25       9.118593879975e-09       5.574972965727e+21       1.417899833626e+04       2.789357601201e-10       7.207537453533e+17       5.264267665783e-09       1.837149492327e+43       3.244409299024e+32       1.758119093120e+33       3.426601706359e-08       1.270882864323e+43       3.108032356859e+43       2.078438554274e-17       1.999999999956e+00 
